Name,mean_return,volatility,cluster
MTB,0.0008130344250737667,0.038996843995294746,1
MTD,0.0021404409284848562,0.07146220932910877,0
MU,0.005898341958581301,0.11065667431489545,0
MYL,0.002365902399330597,0.06441518985551306,0
NAVI,0.0035050969681407643,0.08537545902490344,0
NBL,0.0034629719748501195,0.08299281234190396,0
NCLH,0.0024080299083612316,0.07809384626251124,0
NDAQ,0.0005815448412832623,0.043891231204319266,1
NEE,0.0005446238585155581,0.03908235018941026,1
NEM,0.0038317546203777107,0.09754306957449345,0
NFLX,0.00485337405259856,0.11026649650419673,0
NFX,0.002813907419758975,0.08000736252105296,0
NI,0.004553826076699475,0.10887059971039141,0
NKE,0.0008186714156779991,0.04564087034962804,1
NLSN,0.0005795646154394727,0.040521156887347615,1
NOC,0.001374480166367762,0.06425717425471843,0
NOV,0.0022809593240087516,0.06273696222621697,0
NRG,0.0044865079132907345,0.09340648793299167,0
NSC,0.0014859906457558155,0.05269434159334768,1
NTAP,0.002083498038697517,0.060165324025267704,1
NTRS,0.0006542884406751662,0.03901235574820356,1
NUE,0.0007883793501193068,0.0415681017031361,1
NVDA,0.01189569537074652,0.2763471348755925,2
NWL,0.0017169243744391046,0.06541493913476315,0
NWS,0.0006524275026314121,0.03505545559290109,1
NWSA,0.0008099612858097609,0.04200678840464997,1
O,0.0009427515279816148,0.03463954041771561,1
OKE,0.0026727682816671586,0.07860559727693878,0
OMC,0.0004929632431294585,0.029509157375871734,1
ORCL,0.00044492604198083054,0.03601271434464235,1
ORLY,0.001206006955717063,0.050958921575975806,1
OXY,0.0008887673617168696,0.04260053457841516,1
PAYX,0.0005049057273873955,0.03725532517903943,1
PBCT,0.00032322002860970465,0.027314528064923134,1
PCAR,0.0006898082078984706,0.036704711321281044,1
PCG,0.0005427627203463878,0.03939520060853108,1
PCLN,0.0010191924153294281,0.04972435477543144,1
PDCO,0.0004899823328817579,0.036747884970869595,1
PEG,0.00035495735678628274,0.030976171848494785,1
PEP,0.0002676378010691282,0.02590789610853809,1
PFE,0.0002818490317515312,0.02983762566902115,1
PFG,0.0015386891612225592,0.055816210749650055,1
PG,0.000266444657547825,0.024371345194268184,1
PGR,0.0013464672501084603,0.061286115356814296,1
PH,0.0014558341442324062,0.0562960866000027,1
PHM,0.001185848091823383,0.05636613135712518,1
PKG,0.0017367797694780153,0.06322352955993474,0
PKI,0.0007073793557492933,0.0429833978358446,1
PLD,0.0003678458889663437,0.0347228179993322,1
PM,0.0003437752481126875,0.03086391996085802,1
PNC,0.0010098556664018571,0.04713469068050058,1
PNR,0.0008009488028947712,0.03938470865012117,1
PNW,0.00043595133517606053,0.036561853192950036,1
PPG,0.0005366039895858493,0.036693369826233245,1
PPL,0.0002684715947373164,0.027846909088024445,1
PRGO,0.004437142179727242,0.1055302986753991,0
PRU,0.001020387653652346,0.044896853184184383,1
PSA,0.00025671204087490603,0.034012065241669436,1
PSX,0.0008112705483037528,0.042869634416014935,1
PVH,0.0012694317471689761,0.04854453271098128,1
PWR,0.0017855170384044594,0.05507543299467557,1
PX,0.00045305801921892436,0.032625516447274544,1
PXD,0.0023764411886408425,0.07036048909158416,0
PYPL,0.0018891216912313435,0.06754084583425683,0
QCOM,0.001254979881960692,0.046935663874213954,1
QRVO,0.0019223962878972955,0.07329775528582737,0
RCL,0.0030391666738479473,0.08599316919741358,0
RE,0.0009808445318038488,0.04366292742721867,1
REG,0.00019739802360826638,0.030213494186918745,1
REGN,0.0038147522909108634,0.09178900927039195,0
RF,0.0016776936747738612,0.05938035370676258,1
RHI,0.0015070876525519069,0.052566073641526594,1
RHT,0.0013192109696864125,0.056640951636707466,1
RJF,0.0010975084368737632,0.04786088200550752,1
RL,0.0022200984481170133,0.06157089307145272,1
RMD,0.000900972374877847,0.04683496724929002,1
ROK,0.0007756912064127493,0.0427549131857516,1
ROP,0.000856358256294074,0.04546910326839759,1
ROST,0.0012172414547058773,0.05540495046226987,1
RRC,0.004631682101055987,0.10220410923712442,0
RSG,0.00042849627778530837,0.03583049370317643,1
RTN,0.0009876336033620618,0.05264446944296186,1
SBAC,0.001464306747620494,0.05478926488233135,1
SBUX,0.0007336258569967884,0.04733771581729793,1
SCG,0.0006417507526385135,0.04424345755303097,1
SCHW,0.001317003639687898,0.05264740827043427,1
SEE,0.0019367523059990682,0.07562585770800896,0
SHW,0.0010544888465945077,0.05280578465266727,1
SIG,0.004219094315709463,0.09617222196114329,0
SJM,0.00038181377696539604,0.035600567652622615,1
SLB,0.0011060004343138616,0.04427296547482875,1
SLG,0.0007061704690897891,0.036783770582756385,1
SNA,0.000580131236951703,0.04055484896813431,1
SNI,0.001001016387296896,0.04286271563620081,1
SNPS,0.000836000513442029,0.04773994872789712,1
SO,0.0002300963781079198,0.02511680379489402,1
SPG,0.00043392417800013685,0.03046382131147196,1
SPGI,0.0021677386110263526,0.065941818552983,0
SRCL,0.0023262175751402802,0.07212554805524858,0
SRE,0.0003583188827394952,0.02895578285717102,1
STI,0.0008047415718536959,0.04247230367492695,1
STT,0.0012172920699109722,0.048491617383242244,1
STX,0.004041086818883315,0.0837111952665994,0
STZ,0.0032830344932590705,0.11092532370709829,0
SWK,0.001089832785576712,0.05173038933575204,1
SWKS,0.003692527167936042,0.10393594332352563,0
SYF,0.0012548969996879988,0.052269430043178015,1
SYK,0.0006487154558174147,0.04303328595184011,1
SYMC,0.0013755511348609425,0.049170012296045625,1
SYY,0.0004459995453155251,0.03683583394266675,1
T,0.00020510676314359013,0.025119435292432747,1
TAP,0.0007612033876866056,0.039439645939680315,1
TDG,0.0009913231401879692,0.04748242296432809,1
TEL,0.0026134232768365005,0.07250264718415944,0
TGT,0.0010553138125727946,0.04187469067035904,1
TIF,0.0007813694857263424,0.04210822704644584,1
TJX,0.0008697128154427158,0.03242522011349823,1
TMK,0.0016776501146783453,0.056114820868602915,1
TMO,0.0005540464944882991,0.039452254137730104,1
TPR,0.0011239387307641871,0.05167934762458932,1
TRIP,0.00307893254823597,0.07653679811488069,0
TROW,0.0004934891510346321,0.03197237454525634,1
TRV,0.00029494350688037604,0.03197519083303594,1
TSCO,0.0009683510210816159,0.05374102018919483,1
TSN,0.0030296953135102844,0.0803737056588986,0
TSS,0.003973048336058723,0.10301213474468907,0
TWX,0.0007279420775857635,0.03989166950440934,1
TXN,0.0019193429942489957,0.07550112824807194,0
TXT,0.00145343788869272,0.05813463037612216,1
UA,0.0049550653171845675,0.1125673678870774,0
UAA,0.013591631577617171,0.2034134469306114,2
UAL,0.002032899500225132,0.06948146200549335,0
UDR,0.00035578816025430245,0.03206973607581544,1
UHS,0.0019082750873238926,0.07056051849916604,0
ULTA,0.002310586737269206,0.0785669168437749,0
UNH,0.0012410805002882588,0.05900550190213866,1
UNM,0.0009054758835391572,0.044531425799421306,1
UNP,0.0010864024398462124,0.045493887846783536,1
UPS,0.00034473058335047737,0.028720921136908766,1
URI,0.00411126748125516,0.09525568962679298,0
USB,0.00041240151716343383,0.030041923144783027,1
UTX,0.0005655211858834142,0.03439444437778514,1
V,0.002528279091098987,0.09033480264623839,0
VAR,0.00048139509709873755,0.04059701080096867,1
VFC,0.001106004882248152,0.0515609966116817,1
VIAB,0.0020926700505283424,0.07782606743892427,0
VLO,0.002031216683899371,0.05996415032659278,1
VMC,0.0006010207049346541,0.051501340514613275,1
VNO,0.0005489864349499258,0.03827476387156171,1
VRSK,0.001084786649277897,0.04199565314445878,1
VRSN,0.0017512487090295984,0.05540636435198672,1
VRTX,0.005454011815121346,0.11184862360916172,0
VTR,0.0005899222084358482,0.034995178891312616,1
VZ,0.0004359553434580275,0.02827601687902579,1
WAT,0.0005068440792036266,0.039688551623880214,1
WBA,0.0014746175551907728,0.06163468812226099,1
WDC,0.00367652585897165,0.08325852369571932,0
WEC,0.0003179761022355356,0.03313312651005386,1
WFC,0.0006944171657834023,0.03606158780718578,1
WHR,0.0009496511541255341,0.04781690322753512,1
WLTW,0.0001626889822203307,0.029745460495594053,1
WM,0.0016495614562927613,0.0634243748978389,0
WMB,0.0035750109163397792,0.09983742034323935,0
WMT,0.000667567501589992,0.03690963773328428,1
WRK,0.002546227551843846,0.07947875477273957,0
WU,0.0004830825170574432,0.03543263667656108,1
WY,0.0005350638899815655,0.03363263363286099,1
WYN,0.0022728572833797876,0.06472431338882641,0
WYNN,0.0036782787016770425,0.09318394943439966,0
XEC,0.0023049703230676355,0.07147484724274819,0
XEL,0.0003606655670732225,0.034184065199471224,1
XL,0.00044995024172446554,0.03380036692592498,1
XLNX,0.0012916220021060665,0.051630918435663024,1
XOM,0.000457357514369987,0.03006174299851352,1
XRAY,0.000183243697256143,0.030630460053457337,1
XRX,0.0014629661575101393,0.05240128954284713,1
XYL,0.0015036787674776566,0.06174569820911488,1
YUM,0.0008452465526909395,0.04541410579205778,1
ZBH,0.0006040336161426917,0.03952069243311468,1
ZION,0.0015792762183087902,0.06327952253835759,0
ZTS,0.002371674837569349,0.06975960679475374,0
